titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
Huawei Band 7,45000,19-05-2023,23:47:39,"Conchalí, Región Metropolitana"
Huawei p20 lite,100000,19-05-2023,13:39:45,"Santiago, Región Metropolitana"
Huawei mate 20 Lite dorado,70000,18-05-2023,22:16:57,"La Florida, Región Metropolitana"
Reloj HUAWEI Band 7,35000,18-05-2023,22:05:25,"San Joaquín, Región Metropolitana"
Celular Huawei P30 Lite Semi Nuevo,75000,17-05-2023,14:24:06,"Santiago, Región Metropolitana"
Huawei nova 8i 128 gb 6 de ram,150000,16-05-2023,04:20:14,"Santiago, Región Metropolitana"
Celular Huawei Y9a,120000,15-05-2023,16:03:24,"Maipú, Región Metropolitana"
Celular Motorola ONE ACTION + cargador HUAWEI,75000,15-05-2023,14:42:53,"Pedro Aguirre Cerda, Región Metropolitana"
Huawei mate 10 rne-l03,45000,14-05-2023,21:39:16,"Quilicura, Región Metropolitana"
Huawei P20 lite,50000,13-05-2023,23:29:05,"San Bernardo, Región Metropolitana"
Teléfono huawei y xiaomi,140000,12-05-2023,22:58:33,"Santiago, Región Metropolitana"
Tablet huawei mate pad,150000,12-05-2023,21:02:56,"San Miguel, Región Metropolitana"
Huawei nova 8i,20000,12-05-2023,12:04:34,"La Florida, Región Metropolitana"
Huawei Band 4 NUEVO,80000,11-05-2023,23:08:41,"La Florida, Región Metropolitana"
Huawei watch GT2 46mm,85000,11-05-2023,22:20:10,"Lo Barnechea, Región Metropolitana"
Huawei y9s,130000,11-05-2023,20:50:19,"Estación Central, Región Metropolitana"
Celular Huawei,110000,10-05-2023,00:10:03,"Pudahuel, Región Metropolitana"
Huawei gt 3,6900,09-05-2023,15:25:27,"Quilicura, Región Metropolitana"
Base Dock Cargador V8 Huawei Sony Motorola S7 S8 M,25000,09-05-2023,11:40:00,"Providencia, Región Metropolitana"
Pencil Huawei,70000,09-05-2023,05:42:29,"Colina, Región Metropolitana"
Audífonos HUAWEI freebuds,10900,08-05-2023,22:27:41,"Puente Alto, Región Metropolitana"
Bateria Huawei P30 Lite,55000,08-05-2023,11:53:15,"Providencia, Región Metropolitana"
Huawei gt2 Smartwatch o permuta,100000,08-05-2023,00:34:42,"Providencia, Región Metropolitana"
Reloj Huawei,60000,06-05-2023,21:04:50,"Pirque, Región Metropolitana"
Huawei p30 lite,70000,06-05-2023,13:56:18,"Pedro Aguirre Cerda, Región Metropolitana"
Celular huawei p40lite,200000,05-05-2023,16:39:09,"Macul, Región Metropolitana"
Huawei P30 Pro 8GB/256GB VOG-L04 Impecable ,75000,05-05-2023,05:45:25,"Providencia, Región Metropolitana"
Huawei i9 prime,100000,04-05-2023,15:06:08,"Puente Alto, Región Metropolitana"
Huawei Nova Y70,70000,04-05-2023,07:06:06,"Paine, Región Metropolitana"
Reloj Huawei,320000,03-05-2023,19:00:40,"Providencia, Región Metropolitana"
Huawei Mate 30 pro ,20800,03-05-2023,17:46:35,"San Ramón, Región Metropolitana"
Lápiz Táctil Universal Para iPhone Samsung Huawei,55000,03-05-2023,12:13:48,"Providencia, Región Metropolitana"
Huawei watch gt 2 pro,130000,02-05-2023,14:19:29,"Pudahuel, Región Metropolitana"
Huawei p40 lite impecable 2 meses de uso,130000,02-05-2023,00:45:51,"Santiago, Región Metropolitana"
Huawei p40 lite impecable ,5000,02-05-2023,00:27:24,"Santiago, Región Metropolitana"
CARCASA Para Huawei y9s,5990,01-05-2023,23:26:00,"Santiago, Región Metropolitana"
CARCASA Para Huawei p40 Lite ,60000,01-05-2023,22:39:07,"Santiago, Región Metropolitana"
Celular HUAWEY Y9 PRIME,230000,01-05-2023,18:02:26,"La Florida, Región Metropolitana"
Celular Huawei P40 128 gb - 8 gb Ram Dual Sim,55000,01-05-2023,18:01:22,"San Miguel, Región Metropolitana"
Huawei P Smart 2019,60000,01-05-2023,16:11:21,"Las Condes, Región Metropolitana"
Huawei Nova Y60 impecable ,150000,01-05-2023,11:31:22,"Recoleta, Región Metropolitana"
Huawei P20 Lite (LX3),75000,30-04-2023,14:40:24,"Providencia, Región Metropolitana"
Huawei P20 Lite,70000,30-04-2023,08:46:51,"Estación Central, Región Metropolitana"
Huawei Y9 dual SIM. Sin uso,380000,29-04-2023,22:58:00,"Santiago, Región Metropolitana"
Huawei mate 40 pro,70000,29-04-2023,20:33:18,"Providencia, Región Metropolitana"
Huawei P40 Lite,70000,29-04-2023,14:58:04,"Puente Alto, Región Metropolitana"
Huawei y7 2019,0,28-04-2023,18:40:04,"Pedro Aguirre Cerda, Región Metropolitana"
0,0,0,,0
0,0,0,,0
0,0,0,,0
