titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
"Audifonos Huawei AM116 In-Ear, con Microfono Manos",12990,20-12-2022,15:11:40,"La Florida, Región Metropolitana"
Huawei Watch GT2,220000,20-12-2022,11:57:02,"Melipilla, Región Metropolitana"
Huawei y9 prime 2019 64gb,150000,19-12-2022,22:46:20,"Lo Prado, Región Metropolitana"
Huawei Nova 9 2 meses de uso,7500,19-12-2022,19:55:30,"Vitacura, Región Metropolitana"
Auricular Huawei P8 P8 Lite P9 Lite P10 / P20 Lite,6900,19-12-2022,13:49:19,"Macul, Región Metropolitana"
Boton De Encendido Apagado Y Volumen Huawei P9 Lit,4990,19-12-2022,13:28:54,"Macul, Región Metropolitana"
LENTE CÁMARA TRASERA HUAWEI MATE 9 Lite,2900,19-12-2022,13:26:26,"Macul, Región Metropolitana"
Adaptador Type C A Micro Usb Macbook Huawei P9 Tip,9900,19-12-2022,13:23:17,"Macul, Región Metropolitana"
BATERIA HUAWEI P9 / P9 Lite / P10 Lite P20 Lite,100000,19-12-2022,13:22:30,"Macul, Región Metropolitana"
Celular Huawei 30 pro,350000,19-12-2022,11:33:12,"Estación Central, Región Metropolitana"
Huawei p30 lite,150000,19-12-2022,00:03:37,"Quilicura, Región Metropolitana"
Huawei P40,280000,18-12-2022,20:56:00,"San Joaquín, Región Metropolitana"
Teléfono HUAWEI nova 5t,190000,17-12-2022,23:02:29,"Peñalolén, Región Metropolitana"
Huawei p40 pro,55000,17-12-2022,17:38:23,"La Reina, Región Metropolitana"
Celular Huawei P40 lite,4990,17-12-2022,13:23:19,"La Florida, Región Metropolitana"
Huawei y7 2019,12900,16-12-2022,18:20:17,"San Miguel, Región Metropolitana"
LENTE CÁMARA TRASERA HUAWEI MATE 9 Lite,12900,16-12-2022,12:02:20,"Macul, Región Metropolitana"
Altavoz Huawei Honor 8 Parlante Buzzer Auricular T,130000,16-12-2022,11:51:26,"Macul, Región Metropolitana"
Altavoz Huawei Honor 8 Parlante Buzzer Auricular T,685000,16-12-2022,11:47:33,"Macul, Región Metropolitana"
Celular huawei P40 lite,27500,15-12-2022,18:54:01,"Ñuñoa, Región Metropolitana"
Huawei mate 40pro,55000,15-12-2022,16:32:30,"Cerrillos, Región Metropolitana"
Pantalla Completa Negra Huawei P20 Lite + Kit De D,90000,15-12-2022,12:06:38,"Macul, Región Metropolitana"
Huawei p30 lite negro unico dueño,80000,15-12-2022,10:09:49,"Santiago, Región Metropolitana"
Huawei p30 128gb,50000,15-12-2022,07:42:18,"Maipú, Región Metropolitana"
Huawei p30 lite 0 detalles,7500,14-12-2022,20:14:50,"San Miguel, Región Metropolitana"
Audífonos Huawei freebuds pro,50000,14-12-2022,17:50:20,"Maipú, Región Metropolitana"
Auricular Huawei P8 P8 Lite P9 Lite P10 / P20 Lite,160000,14-12-2022,12:48:43,"Providencia, Región Metropolitana"
Huawei Smart Watch Fit SELLADO,100000,13-12-2022,22:53:50,"Curacaví, Región Metropolitana"
Huawei p40,15000,13-12-2022,22:00:58,"Ñuñoa, Región Metropolitana"
Huawei nova 8i,120000,13-12-2022,13:40:46,"Las Condes, Región Metropolitana"
Huawei nova y70 128gb,90000,13-12-2022,12:49:45,"Macul, Región Metropolitana"
Reloj en Huawei como nuevo,200000,13-12-2022,09:45:09,"Santiago, Región Metropolitana"
Reloj inteligente honor band 5 hawei,150000,12-12-2022,21:04:02,"Providencia, Región Metropolitana"
Huawei Y9A  64GB,1000,12-12-2022,18:52:21,"Maipú, Región Metropolitana"
Oferta celular  Huawei p40 lite como nuevo ,65000,12-12-2022,15:46:00,"Maipú, Región Metropolitana"
Huawei Nova Y90,70000,12-12-2022,12:21:08,"San Miguel, Región Metropolitana"
Huawei Y9a,55000,10-12-2022,23:33:01,"La Florida, Región Metropolitana"
Carcasa para celular huawei y6 2018,100000,10-12-2022,20:57:30,"Quinta Normal, Región Metropolitana"
Huawei y7a 64gb,50000,10-12-2022,20:00:01,"Maipú, Región Metropolitana"
Huawei y9 prime 128GB,130000,10-12-2022,18:18:35,"Santiago, Región Metropolitana"
Celulae Huawei p30 lite,0,10-12-2022,14:56:37,"Santiago, Región Metropolitana"
Huawei y8s ,0,09-12-2022,15:24:00,"San Bernardo, Región Metropolitana"
Huawei p40 lite,0,08-12-2022,19:00:17,"Independencia, Región Metropolitana"
celular Huawei s7,0,08-12-2022,17:17:33,"Maipú, Región Metropolitana"
Celular Huawei P30 Pantalla Rota + Cargador Origin,0,07-12-2022,21:22:55,"La Florida, Región Metropolitana"
Huawei Y9 2019 64gb,0,07-12-2022,18:43:30,"Calera de Tango, Región Metropolitana"
Bandeja sim y micro sd o sim 2 huawei p10 5.1,0,07-12-2022,11:36:38,"Providencia, Región Metropolitana"
0,0,0,,0
0,0,0,,0
0,0,0,,0
