titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
Reloj Honor Huawei Gs Pro Outdoor,150000,09-11-2022,22:02:04,"Pedro Aguirre Cerda, Región Metropolitana"
Smartwatch huawei gt2,50000,09-11-2022,19:25:45,"Ñuñoa, Región Metropolitana"
Instalación lente de cámara trasera huawei p30 pro,14990,09-11-2022,14:18:24,"Providencia, Región Metropolitana"
Instalación lente cámara trasera huawei mate 9,14990,09-11-2022,14:11:03,"Providencia, Región Metropolitana"
Instalación lente cámara trasera huawei p20,14990,09-11-2022,14:04:49,"Providencia, Región Metropolitana"
Instalación lente cámara huawei mate 10 lite,14990,09-11-2022,13:37:43,"Providencia, Región Metropolitana"
Reloj huawei gt 2,150000,08-11-2022,23:21:36,"Las Condes, Región Metropolitana"
Huawei Mate 20 Pro + FreeBuds 3 + Watch GT,350000,08-11-2022,22:49:03,"Santiago, Región Metropolitana"
Huawei y 6 2019,40000,08-11-2022,17:39:34,"Peñalolén, Región Metropolitana"
Smartband huawei 4 pro,20000,08-11-2022,16:11:39,"Providencia, Región Metropolitana"
Celular huawei ,120000,08-11-2022,14:09:26,"Santiago, Región Metropolitana"
Huawei p20 lite pantalla + instalación ,29900,08-11-2022,12:16:26,"Providencia, Región Metropolitana"
Smart Watch GT3 HUAWEI(Envío GRATIS),85000,08-11-2022,06:11:13,"La Florida, Región Metropolitana"
Huawei Nova y 70,190000,07-11-2022,23:46:19,"San Bernardo, Región Metropolitana"
Huawei Nova 8i,150000,07-11-2022,23:39:35,"San Bernardo, Región Metropolitana"
Cable Micro USB Huawei CP70,4990,07-11-2022,13:55:53,"La Florida, Región Metropolitana"
Huawei p40 lite pantalla + instalación ,39500,07-11-2022,13:32:13,"Providencia, Región Metropolitana"
Huawei y7 2019 pantalla + instalción ,29900,07-11-2022,13:11:30,"Providencia, Región Metropolitana"
Huawei watch fit elegant ,50000,06-11-2022,13:19:47,"Macul, Región Metropolitana"
Bateria huawei,4990,06-11-2022,12:31:01,"Estación Central, Región Metropolitana"
Smartwatch Huawei GT3,160000,06-11-2022,11:41:40,"Santiago, Región Metropolitana"
Reloj Huawei gt 2 pro,100000,05-11-2022,20:00:53,"El Bosque, Región Metropolitana"
Huawei p40 pro,390000,05-11-2022,13:47:04,"Santiago, Región Metropolitana"
Precio oferta- pantalla huawei p10+instalación,38990,05-11-2022,13:34:27,"Providencia, Región Metropolitana"
Huawei Mate 40Pro 5G 256gb,420000,05-11-2022,00:12:40,"San Miguel, Región Metropolitana"
Reloj huawey,60000,04-11-2022,18:15:00,"Santiago, Región Metropolitana"
Huawei p30 Lite 128 GB,50000,04-11-2022,14:07:36,"Santiago, Región Metropolitana"
Bandeja Sim Y Micro Sd Huawei P8 Lite Colores,8900,04-11-2022,12:35:03,"Providencia, Región Metropolitana"
"Huawei nova 5t,",250000,04-11-2022,12:11:37,"Padre Hurtado, Región Metropolitana"
Huawei p20 lite 64 gb por no uso,55000,03-11-2022,23:08:27,"La Florida, Región Metropolitana"
Pantalla huawei p9,27000,03-11-2022,14:36:41,"Providencia, Región Metropolitana"
Huawei Nova 8i sellado nuevo,200000,03-11-2022,01:27:06,"Santiago, Región Metropolitana"
Huawei P20 128 GB -y reloj inteligente,80000,02-11-2022,19:10:45,"Puente Alto, Región Metropolitana"
 Hauwei SuperChange 22.5w,17990,02-11-2022,14:47:13,"La Florida, Región Metropolitana"
 instalación de flex de carga huawei p30 pro,17990,02-11-2022,13:17:47,"Providencia, Región Metropolitana"
 - Instalación Flex De Carga Huawei P30 Lite,60000,02-11-2022,13:15:31,"Providencia, Región Metropolitana"
Huawei P30 lite,30000,01-11-2022,18:43:54,"La Reina, Región Metropolitana"
Reloj huawei band 6,60000,01-11-2022,16:30:43,"Buin, Región Metropolitana"
Huawei y8s,195000,01-11-2022,16:22:09,"La Cisterna, Región Metropolitana"
Huawei y8p dual sim,50000,01-11-2022,03:43:04,"Santiago, Región Metropolitana"
Huawei mate 20 pro,100000,31-10-2022,20:01:42,"Ñuñoa, Región Metropolitana"
Celular Huawei y6 p,145000,31-10-2022,18:39:13,"San Miguel, Región Metropolitana"
Huawei gt2 pro vop,200000,31-10-2022,18:26:23,"Puente Alto, Región Metropolitana"
Huawei P30 usado impecable ,145000,31-10-2022,15:15:44,"La Florida, Región Metropolitana"
Celular Huawei P30 pro,69990,31-10-2022,13:10:13,"Maipú, Región Metropolitana"
Huawei y70,0,29-10-2022,22:32:15,"Maipú, Región Metropolitana"
Huawei Y7 2019,0,29-10-2022,21:32:07,"Padre Hurtado, Región Metropolitana"
0,0,0,,0
0,0,0,,0
0,0,0,,0
