titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
Huawei P30 Lite,40000,20-07-2023,10:46:41,"Maipú, Región Metropolitana"
Huawei P30 Lite 128GB - 4 Ram - Impecable,100000,19-07-2023,14:55:34,"La Granja, Región Metropolitana"
Huawei y6 usado,50000,19-07-2023,14:33:59,"Peñalolén, Región Metropolitana"
Huawei Watch GT 3 SE,100000,19-07-2023,11:57:08,"San Miguel, Región Metropolitana"
Huawei watch gt 2,75000,18-07-2023,23:55:18,"La Cisterna, Región Metropolitana"
Huawei nova 5T ,80000,17-07-2023,20:05:03,"Pudahuel, Región Metropolitana"
Batería Huawei Nexus 6p HB416683ECW,9900,17-07-2023,19:14:57,"Santiago, Región Metropolitana"
Batería HB386280ECW Huawei P10 Honor 9,7600,17-07-2023,19:12:11,"Santiago, Región Metropolitana"
Celular huawei p20lite para todas las compañías,45000,17-07-2023,17:48:58,"Peñalolén, Región Metropolitana"
Huawei P40 Lite ,80000,17-07-2023,16:34:47,"Santiago, Región Metropolitana"
Funda Huaweii P60 Pro. 3000 mil pesos las Dos,3000,16-07-2023,16:23:59,"Providencia, Región Metropolitana"
Huawei Y9s 2020 (Con Google),90000,16-07-2023,07:00:22,"Santiago, Región Metropolitana"
Huawi Y9 2019 64GB Negro en perfecto estado,50000,15-07-2023,21:23:33,"Ñuñoa, Región Metropolitana"
Band 6 HUAWEI excelente ,20000,15-07-2023,14:42:09,"Santiago, Región Metropolitana"
Huawei psmart,50000,15-07-2023,13:38:55,"Las Condes, Región Metropolitana"
Huawei A70,50000,15-07-2023,08:17:09,"Maipú, Región Metropolitana"
Reloj Huawei Watch GT 2 de 46 mm,90000,14-07-2023,15:10:20,"Maipú, Región Metropolitana"
Huawei y9 Prime,40000,13-07-2023,01:49:20,"Quinta Normal, Región Metropolitana"
Celular Huawei P40 Lite usado con carcasa transpar,80000,12-07-2023,17:40:04,"La Florida, Región Metropolitana"
Huawei Mate 20 pro con pantalla quebrada,70000,12-07-2023,13:06:08,"Providencia, Región Metropolitana"
Hawei y9 2019,100000,11-07-2023,17:35:53,"Maipú, Región Metropolitana"
Huawei Nova 9 y smart watch,330000,10-07-2023,20:48:02,"San Miguel, Región Metropolitana"
Huawei Y8P,50000,08-07-2023,13:25:29,"San Miguel, Región Metropolitana"
Huawei Band 6,20000,07-07-2023,18:08:32,"San Bernardo, Región Metropolitana"
Huawei Mate 40 pro,340000,07-07-2023,15:48:03,"La Florida, Región Metropolitana"
Huawei Mate 20 Pro Usado,230000,07-07-2023,15:42:08,"Providencia, Región Metropolitana"
Huawei p10,45000,07-07-2023,15:38:15,"Macul, Región Metropolitana"
Huawei P40 como nuevo,250000,07-07-2023,09:57:19,"Ñuñoa, Región Metropolitana"
Huawei y9s,99990,06-07-2023,17:06:50,"Quinta Normal, Región Metropolitana"
Smart Band 7 Huawei,50000,05-07-2023,19:17:22,"Las Condes, Región Metropolitana"
Smartphone Huawei Nova 5T 128GB,280000,05-07-2023,12:12:57,"La Cisterna, Región Metropolitana"
Huawei Watch Fit Elegant casi nuevo,80000,04-07-2023,18:27:08,"Lo Barnechea, Región Metropolitana"
Huawei nova 5t,80000,04-07-2023,15:48:59,"Maipú, Región Metropolitana"
Reloj Inteligente Marca Huawei Modelo Watch gt 2,80000,03-07-2023,19:11:20,"Maipú, Región Metropolitana"
Huawei y7,40000,03-07-2023,17:58:44,"Las Condes, Región Metropolitana"
"Huawei Mate 20 lite liberado, muy buen estado",65000,03-07-2023,13:22:34,"Santiago, Región Metropolitana"
Celular Huawei Y9 Prime. Liberado. Cualquier Cía,100000,01-07-2023,16:45:26,"La Reina, Región Metropolitana"
"Huawei Watch GT2 Pro, Grey Titanium sin detalles",85000,01-07-2023,12:54:37,"La Cisterna, Región Metropolitana"
Teléfono Huawei P30lite,130000,01-07-2023,11:15:14,"Santiago, Región Metropolitana"
Huawei Y6,45000,30-06-2023,22:49:30,"Maipú, Región Metropolitana"
Huawei Nova Y60 NUEVO sin uso,85000,30-06-2023,09:05:14,"Ñuñoa, Región Metropolitana"
Huawei p30 lite 128gb,60000,29-06-2023,20:27:47,"Santiago, Región Metropolitana"
 Celular Huawei P20 Lite,45000,29-06-2023,18:21:52,"Santiago, Región Metropolitana"
Reloj inteligente smart watch fit huawei,62000,28-06-2023,05:30:46,"Peñaflor, Región Metropolitana"
"Reloj HUAWEI Watch Fit 1.64""",40000,27-06-2023,18:18:02,"Las Condes, Región Metropolitana"
Celular HUAWEI P40 Pro dualsim,290000,27-06-2023,04:49:05,"Cerro Navia, Región Metropolitana"
Huawei P Smart 2019,50000,26-06-2023,12:56:39,"Quinta Normal, Región Metropolitana"
0,0,0,,0
0,0,0,,0
0,0,0,,0
