titulo,precio,fecha_publicacion,hora_publicacion,lugar_venta
Huawei P30 - Reparado,150000,05-10-2022,10:41:21,"San Joaquín, Región Metropolitana"
Pantalla huawei psmart 2019,45000,05-10-2022,00:05:04,"Providencia, Región Metropolitana"
Celular Huawei y9 prime 2019,140000,04-10-2022,23:37:11,"San Bernardo, Región Metropolitana"
Celular Huawei y9 prime 2019,140000,04-10-2022,23:37:11,"San Bernardo, Región Metropolitana"
Celular Huawei y9 prime 2019,140000,04-10-2022,23:37:10,"San Bernardo, Región Metropolitana"
Celular Huawei y9 prime 2019,140000,04-10-2022,23:37:09,"San Bernardo, Región Metropolitana"
Celular Huawei y9 prime 2019,140000,04-10-2022,23:37:05,"San Bernardo, Región Metropolitana"
Huawei p30. conversable,125000,03-10-2022,23:38:54,"La Granja, Región Metropolitana"
Huawei y6 2019,75000,03-10-2022,20:25:15,"Cerrillos, Región Metropolitana"
Huawei y6 2019,75000,03-10-2022,20:24:31,"Cerrillos, Región Metropolitana"
Huawei y9 2019,75000,03-10-2022,20:24:29,"Cerrillos, Región Metropolitana"
Huawei P40 Lite,150000,03-10-2022,19:34:50,"La Florida, Región Metropolitana"
Huawei Y9a,130000,03-10-2022,17:40:46,"Macul, Región Metropolitana"
Huawei Y9a,130000,03-10-2022,16:04:32,"Macul, Región Metropolitana"
Reloj huawei,90000,03-10-2022,09:34:17,"Pudahuel, Región Metropolitana"
Huawei P30,120000,01-10-2022,22:19:37,"San Miguel, Región Metropolitana"
Huawei nova 9 se nuevo 64gb,80000,01-10-2022,21:39:07,"San Miguel, Región Metropolitana"
Reloj huawei watch gt 2,150000,01-10-2022,18:47:37,"Maipú, Región Metropolitana"
Huawei P20 Pro 128gb,100000,01-10-2022,16:36:36,"Las Condes, Región Metropolitana"
HUAWEI P40 lite ,50,01-10-2022,07:06:34,"San Bernardo, Región Metropolitana"
Remato teléfono celular huawei y7 2019 dub-xl3,50,30-09-2022,18:19:17,"La Cisterna, Región Metropolitana"
Remato teléfono celular huawei y7 2019 dub-xl3,50,30-09-2022,18:19:12,"La Cisterna, Región Metropolitana"
Remato teléfono celular huawei y7 2019 dub-xl3,50,30-09-2022,18:19:06,"La Cisterna, Región Metropolitana"
Remato teléfono celular huawei y7 2019 dub-xl3,50,30-09-2022,18:19:00,"La Cisterna, Región Metropolitana"
Remato teléfono celular huawei y7 2019 dub-xl3,140000,30-09-2022,18:18:49,"La Cisterna, Región Metropolitana"
HUAWEI Y9a,7000,30-09-2022,17:06:02,"Lo Espejo, Región Metropolitana"
Botón encendido y volumen huawei mate 20 lite,60000,30-09-2022,16:52:26,"Providencia, Región Metropolitana"
Huawei y9a cómo nuevo,150000,30-09-2022,08:59:51,"Puente Alto, Región Metropolitana"
Huawei y9a cómo nuevo,60000,30-09-2022,08:59:51,"Puente Alto, Región Metropolitana"
Huawei y9a cómo nuevo,40000,30-09-2022,08:59:50,"Puente Alto, Región Metropolitana"
huawei y9a 128GB,50000,30-09-2022,08:00:23,"Santiago, Región Metropolitana"
Celular Huawei 3 de ram y6p,7500,30-09-2022,03:24:45,"Quinta Normal, Región Metropolitana"
Huawei Y9a,35000,30-09-2022,03:18:12,"Cerrillos, Región Metropolitana"
Huawei Watch Fit,85000,30-09-2022,02:49:10,"Estación Central, Región Metropolitana"
Tablet Huawei t3 7 pulgadas wifi,260000,30-09-2022,02:39:54,"Santiago, Región Metropolitana"
Huawei Mate 20Lite,60000,30-09-2022,02:22:19,"Las Condes, Región Metropolitana"
Parlante auricular huawei p9 lite 2017,80000,30-09-2022,02:17:25,"Providencia, Región Metropolitana"
HUAWEI Y6p 64gb/3gb llegar y usar DETALLE TRIZADUR,40000,30-09-2022,02:15:53,"Santiago, Región Metropolitana"
Reloj huawei gt 2 sport,120000,30-09-2022,02:02:44,"La Granja, Región Metropolitana"
Huawei Matepad,10900,30-09-2022,01:18:46,"Colina, Región Metropolitana"
Teléfono hawei,60000,30-09-2022,00:53:20,"Estación Central, Región Metropolitana"
Huawei Y9a,150000,28-09-2022,18:15:10,"Quilicura, Región Metropolitana"
Remato teléfono celular huawei y7 2019,0,27-09-2022,18:38:56,"La Cisterna, Región Metropolitana"
Huawei Y8S impecable (unica dueña) renovación,0,27-09-2022,16:50:14,"Renca, Región Metropolitana"
Batería huawei p20 pro,0,27-09-2022,15:41:59,"Providencia, Región Metropolitana"
Teléfono hawei,0,27-09-2022,12:58:13,"Estación Central, Región Metropolitana"
Huawei P40 pro,0,27-09-2022,12:20:20,"San Miguel, Región Metropolitana"
0,0,0,,0
0,0,0,,0
0,0,0,,0
